Foxo3	-0.3329990903296769
Rps6kb2	0.4847441764166362
Mapk1	2.059771278046548
Rps6kb1	0.4415035378582462
Rptor	-0.23798698746357227
Ppp2ca	0.7773113700805324
Rps6	-0.5731896642188458
Fos	-1.4675867379127494
Jun	-1.0365306948523783
Eif4b	0.8094492153369973
Mtor	-0.25124880392091786
Mlst8	-0.033084758248498866
Pik3ca	-0.9236946852642867
Ppp2r1a	1.1040198925372688
Tsc2	-0.45968317522227753
Foxa2	-0.8327943287146895
Sp1	0.6440350529419293
Irs1	1.2230232894426138
Pdcd4	-0.33604432000066986
Ppp2cb	0.8105410828012922
Eef2k	-0.213930754956256
Mapkap1	0.8939587270754805
Akt2	-0.07588732391375737
Pik3r1	5.965669975901751
Esr1	-1.2272292862301644
Mapk3	1.714472258837578
Akt1s1	0.4399495124359604
Rictor	0.9753565720157135
Prkdc	-1.126837995080237
Zfp26	0.6651831248112605
Akt1	-0.31282223436711437
Carm1	-1.0192321940825106
Esr2	-0.35731197323719593
Mitf	-0.841264507911476
Prkaca	1.4305190607713518
Poldip3	-1.4060054647482092
Akt3	0.016792157072422736
Ncoa3	-0.9636490793622945
Ppp2r1b	1.3898428547732193
Med1	-1.8628416202485094
Pdpk1	-0.280789151075588
Prkacb	1.3841050298921254
ENSRNOG00000043393	-0.6175143862630459
Eif4e	0.4917878837021025
Rheb	-0.9619846779621676
ENSRNOG00000014451	-0.6110935855774732
LOC367776	1.3103091440379129
Smg1	4.831889800505603
ENSRNOG00000049636	-0.6087225787777146
ENSRNOG00000049833	-0.617514386263046
ENSRNOG00000049025	-0.8314286424485352
Ep300	-0.3916411840947734
ENSRNOG00000038191	-0.7293993253204609
Btg2	-0.15210156773764272
Btg1	0.5226229858673743
Prmt8	-1.3448786216808384
Crebbp	-0.5633046906866714
Pwp1	0.0583794825326465
Nle1	-0.27876185839186896
Trmt11	-1.1607167176991227
Wdr12	-0.18891740123857806
Fus	-1.3753605002215243
LOC367975	0.5273820454189325
Rimbp2	0.26496599552700395
Tmem47	0.10919165498382975
Cdo1	-0.5650664008568975
Gad1	0.6105034497471258
Gatm	0.8013490758845885
Ado	-0.34228613810825415
Ftcd	-0.6426612457005967
Aldh2	-1.5046922411339445
Dlx2	0.011374236019345051
Dlx1	1.1957195799109004
Sst	0.6165890063463629
Aldh3a1	-1.333208774222571
Abat	-1.7043185129704645
Rbfox3	1.4759968578677174
Gabrg2	-0.6624665829218761
Gabrb2	-0.32496198343193233
Aldh9a1	-1.2509528428907695
Adss	0.42237702082947215
L2hgdh	-1.168993089167515
Snap25	2.559715904334546
Slc6a11	-0.03607898114620172
Lhx6	0.8258458697716963
Dld	0.016413244112494764
Lao1	0.478476354382769
Slc6a1	0.07701059920975378
Baat	-1.1772946018466022
Asns	1.6515442428671487
Slc17a8	2.1766345224561436
Calb1	1.8405634540214824
Ass1	-1.1926842076044473
Npy	0.17975521417663673
Glud1	-1.8456095721836514
Aldh1b1	-1.329281917680863
Rims1	0.668110329526403
Got2	-2.098561267774352
Gcsh	-0.8088142431379559
Csad	-0.6111554753426426
Oplah	-0.4863104257229022
Gclm	-0.6060616416884146
Gls2	-1.0161639720332285
Slc6a12	0.13515284983436168
Aldh7a1	-1.6290960850067422
Dnajc5	1.6117297184635413
Slc32a1	1.358295417384206
Aldh18a1	-1.8052259509333743
Stxbp1	1.3668297925945891
Cndp2	-1.0303542098244998
Got1	-1.6082613270332737
Slc17a6	5.275443650051682
Calb2	1.9352689636181624
Aldh3b1	-1.0899793692053952
Aldh3b2	-1.3252866669535275
Grap2	-0.32776849598603414
Gad2	0.8035263919978712
Ggt7	-1.1193738915492584
Cck	-0.06799649481002448
Rab3a	0.8147447355742956
Il4i1	0.4784763543827689
Asrgl1	-0.47877464965447053
Th	0.6432945195855176
Cad	-1.1409905999647805
Gfap	-0.21139208331335904
Eprs	0.671902004264122
