	0
UBE2Q1	-1.8644646077357991
RNF14	-1.4807566662291003
UBE2Q2	-1.1724173472990143
TMCO1	1.5197043991760135
UBAC1	-1.3225833794570054
RAB4A	-2.2708915535964427
ZNF706	-0.7896874966911487
MIB2	1.8815766324590955
RNF114	-1.3481116845841488
RNF115	0.044023015284901164
RNF111	1.8440332765403444
EEF1AKNMT	-1.1581112166184553
UNKL	-1.6375418039124006
MMAB	0.2341350215326145
UBE4A	0.686516444417907
DDX41	-1.2497110426318823
ATMIN	-0.5962250821508854
TSG101	2.010020585968521
FBXW11	2.385051382893242
UBE2D4	-1.0405208577511862
RPS27A	1.3659755401712188
UBE2D2	-1.6527933070612455
ATP6V1H	0.172790109893745
UBE2D1	-1.0103708176855442
MFSD11	-1.1059190782433306
CCT3	3.252586885625199
LNX1	8.727371065155346
MRFAP1L1	-0.4463363246823795
GTF2B	-0.7390935475900869
FBXL13	-2.1151877389827227
FBXL12	-0.05780252131271603
FBXL15	-0.4177899101891322
FBXL14	1.1200509267777383
FBXL16	-2.065565396179792
FBXL19	-2.261891396562864
FBXL18	-1.9419183112116192
CCDC51	-1.150053358031318
PPP1R11	-0.5251890060774859
AKTIP	-1.4699911415717115
RNF41	-1.3025620909664821
ANAPC1	-0.6329523676795055
ANAPC2	-1.4661238251037965
ANAPC5	-1.1146216636525392
ANAPC4	-1.5031528573463733
ANAPC7	-0.59512940218431
ZNRF1	-0.8832170189798211
LRR1	-0.11826691212357555
ZNRF2	-0.7531665799360032
FBXO30	-1.1216857736631634
FBXO5	-0.648088883577623
FBXO32	-1.9248964112857507
EMC7	-1.6084217180303102
KLHL25	-2.0068745355035693
KLHL21	0.01574016359563304
KLHL20	-1.8568988856951525
KLHL22	0.17856508906827545
MKRN1	-1.5266820027014858
SPSB2	-1.8083448628408791
SPSB1	-2.371711276201105
TRIM50	-0.3639879892450529
SPSB4	-2.0597029167062493
ARF1	-2.351335049239641
CDC34	-2.323502160781544
AREL1	-0.1445380361268636
LONRF1	-0.41903087315875537
CIAO2B	0.41891517789416566
RNF25	-1.1360315283494091
UBE2V1	-0.6750293135483902
UBE2V2	-1.9443920630057998
RNF26	-1.0561995017814392
PSMD8	-0.5873437997235275
LMO7	-0.374817005181537
MGRN1	-0.36967497487854656
DHX8	-1.1018565792778623
SPCS1	-1.360279646158395
ITCH	-0.42917813037819
PSMD4	-0.9956352171039689
FLAD1	-1.1389519802905617
CBLL2	-0.02559255369289369
ARIH2	-1.3621823133822732
TRIP12	-0.7547079556611541
MEX3C	-0.9902629357795658
E2F6	0.16952159262245733
SNW1	0.05556474242153682
PRCC	0.1354682338351189
C3AR1	-0.9164856655231612
BTRC	-0.33956225109661037
TRIM11	-1.4180067796153952
HUWE1	-1.4734708076222078
UFC1	0.907892192782464
LRRC41	-2.328693352014025
USP25	-1.232248295794522
MOAP1	-2.0219149319797802
ASB2	-0.8981997126680896
ASB1	-0.9646986177993027
ASB6	-2.1734124188252
ASB7	-0.11497338643633716
ASB4	0.2870365880482055
ASB5	-1.2409644523383587
ASB8	-0.7860652030790292
ASB9	-1.6183657291236535
PIP4K2C	1.3052930170326953
ZMPSTE24	-0.7845393945904784
MRPL34	-0.870017340713594
UBE2R2	-1.3986441414721222
IMPA1	-0.05091310663852764
RNF19B	3.9609657364942557
RNF19A	-1.7975199612626267
RFX5	-0.5707451703219351
TRAIP	0.16440348333661386
UBA52	0.5802953234724632
KAT7	0.09234062818209869
EXOSC7	-1.0249750160194584
ADAR	0.01130896035843021
STK24	-0.4942232864638479
GPR161	-0.2861118438568157
UBE2E1	-1.5854869375607035
UBE2E3	-2.643587697338871
UBE2E2	-1.7583767962818946
DLGAP3	-0.8216290300540039
JTB	-0.28823832121868026
TRIM9	-1.393229470598505
FBXL20	-1.8442657496822192
TRIM4	-1.443430671151076
FBXW12	-2.251417169382648
PI4KB	1.010146136426882
RNPEP	-0.8762903410132327
ELOB	-2.937450087336222
FBXW8	-2.05715392641978
SKP2	-0.8186026219892991
ZBTB16	-0.29581142570143876
SKP1	-1.4591858414743966
DEDD	0.9866254710661084
WDR26	-0.24691519409373713
FBXW9	-2.101659827304408
FBXO21	-2.3752907522938638
FBXO27	-2.04589442904188
HNRNPAB	-1.0446458743991653
DDX19B	0.06702933361871627
FBXO28	-1.3524024207681393
FBXW4	2.4167975795887804
FBXW5	-1.551522980588164
FBXW7	0.5035713058695791
KLHL11	-1.9488269969425902
KLHL12	-0.5604060254877355
LRSAM1	-0.8191650873868441
SH3RF1	-0.4242685131639317
CSTB	-0.5322393135711146
GNB1	-4.195418478127301
UBE2D3	-1.2495731944464892
TRIM69	-2.016221421350485
JOSD1	-0.044439015003300796
TRIM63	-1.6198420323347122
PIP5K1A	0.7895990231775764
KEAP1	-0.9730324596697184
ATP6V0C	-0.8457184565047939
ERCC3	-1.5087594458149576
RNF34	-1.4894220022266593
TOR1A	-0.8636805704943843
TOR1B	-1.6690842840851143
RLIM	-1.159786943257566
TMEM248	-1.3816786251378086
MFSD5	-0.6472165613150064
PSME3	-0.865512253813935
KBTBD13	-0.8153715083059244
DDX23	-1.5562590613872613
ERP44	-0.31367430789181266
ILF2	0.02431806011370317
ASB10	-1.9451394581605914
UBE2J1	-1.135584678928332
UBE2J2	-2.0407571349435867
WWP1	-0.7270693541930787
BTBD1	-1.1178847308410436
FBXO10	-2.158445706404053
FBXO17	-1.791884488376425
FBXO15	2.3568077550484703
ASB13	-1.7505376320024457
CAPRIN1	-1.5208111639034985
PPP1R7	-1.8167400887832053
CERS2	1.2784177490230617
ASB17	-0.8996908879745791
EIF4ENIF1	0.3031142379770621
CUL5	-1.1910684279304804
CUL7	-0.7214422987935897
CUL1	-0.21942389108973387
CUL2	-0.01917642455821547
CUL3	-0.01406875054646704
TRIM27	-0.7968624008460966
TRIM21	-2.021079856046704
IRF2BPL	1.539337918222636
RNF138	-0.44470131511799793
TOR1AIP1	-1.1486125393426332
DZIP3	-1.243890938689448
RBBP6	-0.7915726309691109
RNF182	-0.5857721352590355
RBX1	-1.8097617323657247
RNF217	-1.8449613261605826
RNF213	-1.9581033674945114
SLBP	-1.5955361296190542
SMURF1	-1.3227833480024414
UBE2F-SCLY	-0.8683705936246321
SMURF2	-0.5393907446561542
CDC16	-1.0013747348069326
UBAP2L	-0.6015567710745551
RNF130	1.5856209406355912
B4GALT1	-1.6003248763473266
B4GALT3	-1.1877262367656936
PJA2	1.80068219469999
RIC8A	-1.551943855602917
HERC1	0.5697727658021907
HERC3	-1.481074753704181
HERC2	1.3862884213593292
HERC5	-2.3506433695638695
HERC4	2.7043083506775165
HERC6	-1.3835981503693247
MRPL9	-1.5570737898078908
UBE2I	2.03397481440153
UBE2H	-1.5585498940892468
UBE2K	-1.987200702305715
UBE2M	-2.2816414824388613
UBE2O	-0.39311547645061995
UBE2N	-1.2603192028649086
UBE2A	-1.4185319147802384
UBE2C	0.9691482472477714
UBE2B	-2.082171784085582
UBE2F	-1.4211629949978837
UBA5	-1.1761439128586357
RBCK1	0.12570641746563369
UBE2S	-2.368207784401431
UBE2U	-0.49921972760405686
UBE2T	1.0740052318366475
UBE2W	0.13602062761181452
