	0
UBE2Q1	-0.6451803508453805
RNF14	-1.2884777073196183
UBE2Q2	-1.3558169419202544
TMCO1	-0.9996032801086948
UBAC1	-0.04063722013468817
RAB4A	-1.2163965090740627
ZNF706	0.20459101711323968
MIB2	-0.4039071444089516
RNF114	0.41745645064727976
RNF115	-0.7846765196103337
RNF111	-2.857738847324222
EEF1AKNMT	0.5298324829942872
UNKL	1.293457685060418
MMAB	-1.9038364006694464
UBE4A	-2.2013707155516324
DDX41	4.014503249661369
ATMIN	-1.7677452271351743
TSG101	1.0377020379936053
FBXW11	-1.3094322254087538
UBE2D4	-1.3889881985247237
RPS27A	1.281774293654949
UBE2D2	17.761372983699776
ATP6V1H	-1.6718800034400796
UBE2D1	-2.1161189599870425
MFSD11	-0.9507132127942547
CCT3	-0.3025959517419587
LNX1	-1.1581485943942413
MRFAP1L1	-1.5413680714149076
GTF2B	-0.0194794388027617
FBXL13	-1.2924334983348342
FBXL12	-0.821480371778111
FBXL15	13.802451806332884
FBXL14	-1.49900216039294
FBXL16	-1.6935075257447176
FBXL19	-0.24672966479511685
FBXL18	-0.6739133846760753
CCDC51	0.3119738424577557
PPP1R11	1.6452942636102263
AKTIP	-1.7539215202540308
RNF41	1.5988680943954612
ANAPC1	-0.5247090865558829
ANAPC2	1.577138244252
ANAPC5	-0.24019293251183355
ANAPC4	-1.7747882955201455
ANAPC7	0.4153861886630657
ZNRF1	-1.0316997276926576
LRR1	-1.8997586653881082
ZNRF2	-1.1170031519321348
FBXO30	1.2688064210746635
FBXO5	-1.9320641871999944
FBXO32	-1.3989628692824267
EMC7	0.3352180777900752
KLHL25	0.09252576433789804
KLHL21	-0.1016105588000208
KLHL20	-0.9921075691666245
KLHL22	1.7517280339028451
MKRN1	-0.4524906796266851
SPSB2	-0.9460034577405773
SPSB1	-0.8237253276609457
TRIM50	0.034242737921396774
SPSB4	-0.8596921379764887
ARF1	1.872817490202638
CDC34	0.693305043374132
AREL1	-1.2761915975477223
